"","NAME","YEAR","TEAM","TIME","DATE","MEETNAME","COURSE"
"6349","Zisa, Joseph","JR-3","Ramapo","26:35.4","November  02, 2019
","NJAC Cross Country Championships","
Stockton University
Galloway, NJ 08240
  "
"6350","Petropoulos, Peter","JR-3","Ramapo","26:40.6","November  02, 2019
","NJAC Cross Country Championships","
Stockton University
Galloway, NJ 08240
  "
"6351","Hutchison, Brian","FR-1","Ramapo","29:13.0","November  02, 2019
","NJAC Cross Country Championships","
Stockton University
Galloway, NJ 08240
  "
"6352","Krick, Jared","FR-1","Ramapo","29:14.1","November  02, 2019
","NJAC Cross Country Championships","
Stockton University
Galloway, NJ 08240
  "
"6353","Burkert, Daniel","SO-2","Ramapo","30:42.0","November  02, 2019
","NJAC Cross Country Championships","
Stockton University
Galloway, NJ 08240
  "
"6354","Rodriguez, Jason","JR-3","Ramapo","25:53.2","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6355","Andersen, Chris","SO-2","Ramapo","25:58.9","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6356","DeLaCruz, Jose","SR-4","Ramapo","26:11.3","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6357","DeMarco, Nicholas","JR-3","Ramapo","26:18.0","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6358","Fiumefreddo, Steven","SO-2","Ramapo","26:24.3","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6359","Stephenson, Chris","SR-4","Ramapo","26:24.7","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6360","Mercado, Jason","FR-1","Ramapo","26:51.5","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6361","Zisa, Joseph","JR-3","Ramapo","26:56.0","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6362","Petropoulos, Peter","JR-3","Ramapo","27:24.7","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6363","Suarez, Gabriel","JR-3","Ramapo","27:41.2","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6364","Cermeno, Eduardo","SO-2","Ramapo","27:58.3","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6365","Krick, Jared","FR-1","Ramapo","29:09.8","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6366","Ocasio, Adam","FR-1","Ramapo","DNF","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6367","Hutchison, Brian","FR-1","Ramapo","DNF","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6368","Amodeo, Nick","SO-2","Ramapo","DNF","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6369","Burkert, Daniel","SO-2","Ramapo","DNF","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6370","Andersen, Chris","SO-2","Ramapo","25:25.0","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6371","Rodriguez, Jason","JR-3","Ramapo","25:30.9","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6372","Stephenson, Chris","SR-4","Ramapo","25:49.0","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6373","DeMarco, Nicholas","JR-3","Ramapo","25:49.0","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6374","Fiumefreddo, Steven","SO-2","Ramapo","25:58.6","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6375","DeLaCruz, Jose","SR-4","Ramapo","26:23.0","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6376","Cermeno, Eduardo","SO-2","Ramapo","26:32.5","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6377","Mercado, Jason","FR-1","Ramapo","26:32.7","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6378","Suarez, Gabriel","JR-3","Ramapo","26:46.8","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6379","Zisa, Joseph","JR-3","Ramapo","26:53.0","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6380","Fiumefreddo, Steven","SO-2","Ramapo","25:58.8","September 21, 2019
","NJAIAW/Osprey Open","
Stockton University
Pomona, NJ 08205
  "
"6381","Andersen, Chris","SO-2","Ramapo","26:04.3","September 21, 2019
","NJAIAW/Osprey Open","
Stockton University
Pomona, NJ 08205
  "
"6382","Rodriguez, Jason","JR-3","Ramapo","26:08.2","September 21, 2019
","NJAIAW/Osprey Open","
Stockton University
Pomona, NJ 08205
  "
"6383","Stephenson, Chris","SR-4","Ramapo","26:36.8","September 21, 2019
","NJAIAW/Osprey Open","
Stockton University
Pomona, NJ 08205
  "
"6384","DeMarco, Nicholas","JR-3","Ramapo","26:39.8","September 21, 2019
","NJAIAW/Osprey Open","
Stockton University
Pomona, NJ 08205
  "
"6385","Suarez, Gabriel","JR-3","Ramapo","27:33.2","September 21, 2019
","NJAIAW/Osprey Open","
Stockton University
Pomona, NJ 08205
  "
"6386","Cermeno, Eduardo","SO-2","Ramapo","28:28.9","September 21, 2019
","NJAIAW/Osprey Open","
Stockton University
Pomona, NJ 08205
  "
"6387","Andersen, Chris","SO-2","Ramapo","26:38.1","September 14, 2019
","DII/DIII Challenge","
Kutztown University
Kutztown, PA 19530
  "
"6388","Rodriguez, Jason","JR-3","Ramapo","26:59.7","September 14, 2019
","DII/DIII Challenge","
Kutztown University
Kutztown, PA 19530
  "
"6389","Fiumefreddo, Steven","SO-2","Ramapo","27:10.3","September 14, 2019
","DII/DIII Challenge","
Kutztown University
Kutztown, PA 19530
  "
"6390","Stephenson, Chris","SR-4","Ramapo","27:21.6","September 14, 2019
","DII/DIII Challenge","
Kutztown University
Kutztown, PA 19530
  "
"6391","DeMarco, Nicholas","JR-3","Ramapo","27:44.3","September 14, 2019
","DII/DIII Challenge","
Kutztown University
Kutztown, PA 19530
  "
"6392","Cermeno, Eduardo","SO-2","Ramapo","27:56.0","September 14, 2019
","DII/DIII Challenge","
Kutztown University
Kutztown, PA 19530
  "
"6393","Zisa, Joseph","JR-3","Ramapo","28:29.7","September 14, 2019
","DII/DIII Challenge","
Kutztown University
Kutztown, PA 19530
  "
"6394","Suarez, Gabriel","JR-3","Ramapo","28:48.0","September 14, 2019
","DII/DIII Challenge","
Kutztown University
Kutztown, PA 19530
  "
"6395","McAlister, Weyessa","SR-4","Trinity (Conn.)","25:59.0","November 23, 2019
","NCAA Division III Cross Country Championships","
E.P. Tom Sawyer Park
Louisville, KY 40203
  "
"6396","McAlister, Weyessa","SR-4","Trinity (Conn.)","25:17.4","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"6397","Lautenbach, Tim","SO-2","Trinity (Conn.)","25:53.1","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"6398","Potter, Henry","SO-2","Trinity (Conn.)","26:07.0","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"6399","Bogomolov, Timothy","SR-4","Trinity (Conn.)","26:22.8","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"6400","Martin, Travis","FR-1","Trinity (Conn.)","26:25.1","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"6401","Tyler, Stephen","JR-3","Trinity (Conn.)","26:49.1","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"6402","Estony, William","JR-3","Trinity (Conn.)","26:56.8","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"6403","McAlister, Weyessa","SR-4","Trinity (Conn.)","26:31.4","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6404","Bogomolov, Timothy","SR-4","Trinity (Conn.)","26:33.4","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6405","Potter, Henry","SO-2","Trinity (Conn.)","26:46.4","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6406","Lautenbach, Tim","SO-2","Trinity (Conn.)","26:57.1","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6407","Tyler, Stephen","JR-3","Trinity (Conn.)","27:36.3","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6408","Martin, Travis","FR-1","Trinity (Conn.)","27:45.6","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6409","Estony, William","JR-3","Trinity (Conn.)","28:26.5","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6410","McCole, Finn","FR-1","Trinity (Conn.)","32:54.5","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6411","Yung, Zach","SO-2","Trinity (Conn.)","33:17.2","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6412","Finucane, Peter","SO-2","Trinity (Conn.)","DNF","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6413","McAlister, Weyessa","SR-4","Trinity (Conn.)","24:49.6","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6414","Tyler, Stephen","JR-3","Trinity (Conn.)","25:41.0","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6415","Bogomolov, Timothy","SR-4","Trinity (Conn.)","26:03.0","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6416","Potter, Henry","SO-2","Trinity (Conn.)","26:25.3","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6417","Lautenbach, Tim","SO-2","Trinity (Conn.)","26:43.2","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6418","Estony, William","JR-3","Trinity (Conn.)","27:03.6","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6419","McCole, Finn","FR-1","Trinity (Conn.)","30:46.8","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6420","Yung, Zach","SO-2","Trinity (Conn.)","30:52.9","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6421","Finucane, Peter","SO-2","Trinity (Conn.)","33:15.5","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6422","Martin, Travis","FR-1","Trinity (Conn.)","DNF","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6423","Coffey, Brendan","SO-2","Trinity (Conn.)","DNS","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6424","Verbeek, Erkin","JR-3","Trinity (Conn.)","DNS","October 19, 2019
","Connecticut College XC Invitational","
Harkness Memorial State Park
Waterford, CT 6385
  "
"6425","McCole, Finn","FR-1","Trinity (Conn.)","30:42.0","October 12, 2019
","James Early Invitational","
Stanley Park
Westfield, MA 01085
  "
"6426","Finucane, Peter","SO-2","Trinity (Conn.)","34:08.0","October 12, 2019
","James Early Invitational","
Stanley Park
Westfield, MA 01085
  "
"6427","McAlister, Weyessa","SR-4","Trinity (Conn.)","25:42.6","October 12, 2019
","James Early Invitational","
Stanley Park
Westfield, MA 01085
  "
"6428","Lautenbach, Tim","SO-2","Trinity (Conn.)","26:02.4","October 12, 2019
","James Early Invitational","
Stanley Park
Westfield, MA 01085
  "
"6429","Tyler, Stephen","JR-3","Trinity (Conn.)","26:07.7","October 12, 2019
","James Early Invitational","
Stanley Park
Westfield, MA 01085
  "
"6430","Bogomolov, Timothy","SR-4","Trinity (Conn.)","26:08.5","October 12, 2019
","James Early Invitational","
Stanley Park
Westfield, MA 01085
  "
"6431","Potter, Henry","SO-2","Trinity (Conn.)","26:11.2","October 12, 2019
","James Early Invitational","
Stanley Park
Westfield, MA 01085
  "
"6432","Estony, William","JR-3","Trinity (Conn.)","27:05.9","October 12, 2019
","James Early Invitational","
Stanley Park
Westfield, MA 01085
  "
"6433","McAlister, Weyessa","SR","Trinity (Conn.)","24:26.7","October  5, 2019
","Louisville Classic","
E.P. Tom Sawyer State Park
Louisville, KY 
  "
"6434","Lautenbach, Tim","SO-2","Trinity (Conn.)","26:21.8","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"6435","Potter, Henry","SO-2","Trinity (Conn.)","26:36.8","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"6436","Tyler, Stephen","JR-3","Trinity (Conn.)","26:42.1","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"6437","Bogomolov, Timothy","SR-4","Trinity (Conn.)","26:57.4","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"6438","Estony, William","JR-3","Trinity (Conn.)","28:16.3","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"6439","McCole, Finn","FR-1","Trinity (Conn.)","30:46.5","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"6440","Coffey, Brendan","SO-2","Trinity (Conn.)","31:16.2","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"6441","Yung, Zach","SO-2","Trinity (Conn.)","32:05.7","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"6442","Finucane, Peter","SO-2","Trinity (Conn.)","33:47.1","October  5, 2019
","TriState Invitational at CCRI","
Flanagan Campus
1762 Luisquisset Pike
Lincoln, RI 02865
  "
"6443","McAlister, Weyessa","SR-4","Trinity (Conn.)","26:31.4","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6444","Bogomolov, Timothy","SR-4","Trinity (Conn.)","26:33.4","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6445","Potter, Henry","SO-2","Trinity (Conn.)","26:46.4","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6446","Lautenbach, Tim","SO-2","Trinity (Conn.)","26:57.1","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6447","Tyler, Stephen","JR-3","Trinity (Conn.)","27:36.3","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6448","Martin, Travis","FR-1","Trinity (Conn.)","27:45.6","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6449","Estony, William","JR-3","Trinity (Conn.)","28:26.5","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6450","McCole, Finn","FR-1","Trinity (Conn.)","32:54.5","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6451","Yung, Zach","SO-2","Trinity (Conn.)","33:17.2","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6452","Finucane, Peter","SO-2","Trinity (Conn.)","DNF","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6453","Scarlett, Matt","SO-2","Occidental","25:59.4","November 23, 2019
","NCAA Division III Cross Country Championships","
E.P. Tom Sawyer Park
Louisville, KY 40203
  "
"6454","Scarlett, Matt","SO-2","Occidental","26:13.8","November 16, 2019
","NCAA Division III West Region Cross Country Championships","
Hosted By Pomona-Pitzer Colleges
Blanchard Park Wash
Clairmont, CA 93021
  "
"6455","McClure, Tim","SO-2","Occidental","26:26.5","November 16, 2019
","NCAA Division III West Region Cross Country Championships","
Hosted By Pomona-Pitzer Colleges
Blanchard Park Wash
Clairmont, CA 93021
  "
"6456","Robertson, Thomas","SR-4","Occidental","26:30.7","November 16, 2019
","NCAA Division III West Region Cross Country Championships","
Hosted By Pomona-Pitzer Colleges
Blanchard Park Wash
Clairmont, CA 93021
  "
"6457","Brennan, Conor","SO-2","Occidental","26:34.2","November 16, 2019
","NCAA Division III West Region Cross Country Championships","
Hosted By Pomona-Pitzer Colleges
Blanchard Park Wash
Clairmont, CA 93021
  "
"6458","Sheh, Charles","SO-2","Occidental","26:41.7","November 16, 2019
","NCAA Division III West Region Cross Country Championships","
Hosted By Pomona-Pitzer Colleges
Blanchard Park Wash
Clairmont, CA 93021
  "
"6459","Brennan, James","SO-2","Occidental","27:14.9","November 16, 2019
","NCAA Division III West Region Cross Country Championships","
Hosted By Pomona-Pitzer Colleges
Blanchard Park Wash
Clairmont, CA 93021
  "
"6460","Ford, Kent","FR-1","Occidental","27:39.3","November 16, 2019
","NCAA Division III West Region Cross Country Championships","
Hosted By Pomona-Pitzer Colleges
Blanchard Park Wash
Clairmont, CA 93021
  "
"6461","Scarlett, Matt","SO-2","Occidental","26:07.3","November  2, 2019
","2019 SCIAC Cross Country Championships","
Pomona Pitzer
Claremont, CA 91711
  "
