"","NAME","YEAR","TEAM","TIME","DATE","MEETNAME","COURSE"
"2939","Torres, Luis","JR-3","Emory","26:05.2","November 10, 2018
","NCAA Division III South/Southeast Region Cross Country Championships","
Berry College
Rome, GA 30066
  "
"2940","Whetstone, Jack","SO-2","Emory","26:15.7","November 10, 2018
","NCAA Division III South/Southeast Region Cross Country Championships","
Berry College
Rome, GA 30066
  "
"2941","Shaw, Bennett","SR-4","Emory","26:19.8","November 10, 2018
","NCAA Division III South/Southeast Region Cross Country Championships","
Berry College
Rome, GA 30066
  "
"2942","Branson, Sam","JR-3","Emory","26:25.8","November 10, 2018
","NCAA Division III South/Southeast Region Cross Country Championships","
Berry College
Rome, GA 30066
  "
"2943","Dillon, Matt","SO-2","Emory","26:36.2","November 10, 2018
","NCAA Division III South/Southeast Region Cross Country Championships","
Berry College
Rome, GA 30066
  "
"2944","Lucas, Brett","FR-1","Emory","27:15.0","November 10, 2018
","NCAA Division III South/Southeast Region Cross Country Championships","
Berry College
Rome, GA 30066
  "
"2945","Kliewer, Andrew","JR-3","Emory","27:31.8","November 10, 2018
","NCAA Division III South/Southeast Region Cross Country Championships","
Berry College
Rome, GA 30066
  "
"2946","Torres, Luis","JR-3","Emory","26:17.4","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"2947","Branson, Sam","JR-3","Emory","26:27.7","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"2948","Dillon, Matt","SO-2","Emory","26:29.8","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"2949","Whetstone, Jack","SO-2","Emory","26:30.5","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"2950","Shaw, Bennett","SR-4","Emory","26:40.1","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"2951","Lucas, Brett","FR-1","Emory","26:59.5","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"2952","Kliewer, Andrew","JR-3","Emory","27:17.4","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"2953","Kattenberg, Egan","SO-2","Emory","27:39.4","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"2954","McGuire, William","FR-1","Emory","27:42.0","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"2955","Ringer, Holden","SO-2","Emory","28:02.4","October 28, 2018
","2018 UAA Cross Country Championships","
Wayne E. Dannehl National Cross Country
Somers, WI 60637
  "
"2956","Cox, John","SO-2","Emory","26:18.8","October 20, 2018
","Bobcat Inviational","
GCSU Cross Country Course
Milledgeville, GA 31061
  "
"2957","Rosenfeld, Jonathan","SO-2","Emory","26:38.3","October 20, 2018
","Bobcat Inviational","
GCSU Cross Country Course
Milledgeville, GA 31061
  "
"2958","Wilson, Bobby","JR-3","Emory","26:41.0","October 20, 2018
","Bobcat Inviational","
GCSU Cross Country Course
Milledgeville, GA 31061
  "
"2959","Burke, Matthew","SO-2","Emory","26:42.3","October 20, 2018
","Bobcat Inviational","
GCSU Cross Country Course
Milledgeville, GA 31061
  "
"2960","Marcus, Jon","FR-1","Emory","26:51.8","October 20, 2018
","Bobcat Inviational","
GCSU Cross Country Course
Milledgeville, GA 31061
  "
"2961","Hedgepeth, Jacob","SO-2","Emory","27:13.8","October 20, 2018
","Bobcat Inviational","
GCSU Cross Country Course
Milledgeville, GA 31061
  "
"2962","Di lorio, Anthony","FR-1","Emory","27:32.4","October 20, 2018
","Bobcat Inviational","
GCSU Cross Country Course
Milledgeville, GA 31061
  "
"2963","Breeden, Tyler","SR-4","Emory","27:40.4","October 20, 2018
","Bobcat Inviational","
GCSU Cross Country Course
Milledgeville, GA 31061
  "
"2964","Shew, Anderson","FR-1","Emory","27:47.9","October 20, 2018
","Bobcat Inviational","
GCSU Cross Country Course
Milledgeville, GA 31061
  "
"2965","Campbell, Alex","JR-3","Emory","28:17.3","October 20, 2018
","Bobcat Inviational","
GCSU Cross Country Course
Milledgeville, GA 31061
  "
"2966","George, Ian","SR-4","Emory","28:28.2","October 20, 2018
","Bobcat Inviational","
GCSU Cross Country Course
Milledgeville, GA 31061
  "
"2967","Perretta, Thomas","SO-2","Emory","30:34.9","October 20, 2018
","Bobcat Inviational","
GCSU Cross Country Course
Milledgeville, GA 31061
  "
"2968","McGuire, William","FR-1","Emory","26:25.3","October 13, 2018
","Berry Invitational","
Berry College
Rome, GA 30066
  "
"2969","Burke, Matthew","SO-2","Emory","26:50.9","October 13, 2018
","Berry Invitational","
Berry College
Rome, GA 30066
  "
"2970","Moore, Spencer","FR-1","Emory","27:11.7","October 13, 2018
","Berry Invitational","
Berry College
Rome, GA 30066
  "
"2971","Cox, John","SO-2","Emory","27:14.0","October 13, 2018
","Berry Invitational","
Berry College
Rome, GA 30066
  "
"2972","Rosenfeld, Jonathan","SO-2","Emory","27:20.6","October 13, 2018
","Berry Invitational","
Berry College
Rome, GA 30066
  "
"2973","Marcus, Jon","FR-1","Emory","27:44.5","October 13, 2018
","Berry Invitational","
Berry College
Rome, GA 30066
  "
"2974","Shew, Anderson","FR-1","Emory","27:54.8","October 13, 2018
","Berry Invitational","
Berry College
Rome, GA 30066
  "
"2975","Breeden, Tyler","SR-4","Emory","28:12.3","October 13, 2018
","Berry Invitational","
Berry College
Rome, GA 30066
  "
"2976","Di lorio, Anthony","FR-1","Emory","28:25.6","October 13, 2018
","Berry Invitational","
Berry College
Rome, GA 30066
  "
"2977","Wilson, Bobby","SO-2","Emory","28:44.8","October 13, 2018
","Berry Invitational","
Berry College
Rome, GA 30066
  "
"2978","Campbell, Alex","JR-3","Emory","29:49.0","October 13, 2018
","Berry Invitational","
Berry College
Rome, GA 30066
  "
"2979","George, Ian","SR-4","Emory","29:57.3","October 13, 2018
","Berry Invitational","
Berry College
Rome, GA 30066
  "
"2980","Perretta, Thomas","SO-2","Emory","30:31.9","October 13, 2018
","Berry Invitational","
Berry College
Rome, GA 30066
  "
"2981","Whetstone, Jack","SO-2","Emory","26:19.2","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2982","Branson, Sam","JR-3","Emory","26:30.3","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2983","Shaw, Bennett","SR-4","Emory","26:31.1","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2984","Torres, Luis","JR-3","Emory","26:34.7","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2985","Lucas, Brett","FR-1","Emory","26:42.9","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2986","Dillon, Matt","SO-2","Emory","27:04.0","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2987","Hedgepeth, Jacob","SO-2","Emory","27:54.6","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2988","Kliewer, Andrew","JR-3","Emory","27:17.8","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2989","Ringer, Holden","SO-2","Emory","27:29.5","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2990","Kattenberg, Egan","SO-2","Emory","27:35.1","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2991","Branson, Sam","JR-3","Emory","26:05.3","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"2992","Whetstone, Jack","SO-2","Emory","26:15.6","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"2993","Kattenberg, Egan","SO-2","Emory","26:22.8","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"2994","Dillon, Matt","SO-2","Emory","26:24.3","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"2995","Lucas, Brett","FR-1","Emory","26:24.8","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"2996","Torres, Luis","JR-3","Emory","26:36.4","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"2997","Fawzi, Kyle","SO-2","Emory","26:40.1","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"2998","Kliewer, Andrew","JR-3","Emory","26:49.0","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"2999","Burke, Matthew","SO-2","Emory","26:59.2","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"3000","McGuire, Liam","?","Emory","27:02.6","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"3001","Shaw, Bennett","SR-4","Emory","27:20.1","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"3002","Cox, John","SO-2","Emory","27:26.9","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"3003","Wilson, Bobby","SO-2","Emory","27:40.8","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"3004","Breeden, Tyler","SR-4","Emory","27:43.0","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"3005","Shew, Anderson","FR-1","Emory","27:50.7","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"3006","Rosenfeld, Jonathan","SO-2","Emory","27:53.2","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"3007","Di lorio, Anthony","FR-1","Emory","28:16.8","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"3008","Moore, Spencer","FR-1","Emory","28:49.1","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"3009","George, Ian","SR-4","Emory","29:13.2","September 15, 2018
","Falcon Classic","
Montevallo XC Course
Montevallo, AL 35115
  "
"3010","Branson, Sam","JR-3","Emory","26:24.9","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3011","Dillon, Matt","SO-2","Emory","26:56.3","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3012","Shaw, Bennett","SR-4","Emory","27:05.3","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3013","Whetstone, Jack","SO-2","Emory","27:14.5","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3014","Fan, Ryan","SR-4","Emory","27:14.9","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3015","Torres, Luis","JR-3","Emory","27:19.0","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3016","Lucas, Brett","FR-1","Emory","27:39.1","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3017","Kattenberg, Egan","SO-2","Emory","27:41.8","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3018","Moore, Spencer","FR-1","Emory","27:49.0","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3019","Ringer, Holden","SO-2","Emory","27:49.0","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3020","Kliewer, Andrew","JR-3","Emory","27:54.4","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3021","Hedgepeth, Jacob","SO-2","Emory","28:11.0","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3022","Di lorio, Anthony","FR-1","Emory","28:18.2","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3023","Burke, Matthew","SO-2","Emory","28:21.0","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3024","Marcus, Jon","FR-1","Emory","28:38.9","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3025","Cox, John","SO-2","Emory","28:40.2","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3026","Rosenfeld, Jonathan","SO-2","Emory","28:45.0","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3027","Wilson, Bobby","SO-2","Emory","28:51.3","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3028","Fawzi, Kyle","SO-2","Emory","29:06.7","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3029","George, Ian","SR-4","Emory","29:12.7","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3030","Breeden, Tyler","SR-4","Emory","29:48.3","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3031","Shew, Anderson","FR-1","Emory","30:49.3","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3032","Perretta, Thomas","SO-2","Emory","31:27.7","August 31, 2018
","Watermelon Run","
Berry College
Rome, GA 30114
  "
"3033","Kingstedt, Otto","SR-4","RIT","25:40.8","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"3034","Feigel, Evan","SR-4","RIT","25:46.7","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"3035","Kovacs, Reid","JR-3","RIT","26:09.2","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"3036","Beaudry, Benjamin","SO-2","RIT","26:30.3","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"3037","Papish, Thomas","SR-4","RIT","26:30.5","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"3038","Lino, Herlandt","SO-2","RIT","26:38.7","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"3039","Chabot, Andrew","JR-3","RIT","27:27.0","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"3040","Kingstedt, Otto","SR-4","RIT","26:07.9","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"3041","Kovacs, Reid","JR-3","RIT","26:56.9","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"3042","Feigel, Evan","SR-4","RIT","26:59.9","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"3043","Beaudry, Benjamin","SO-2","RIT","27:13.6","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"3044","Lino, Herlandt","SO-2","RIT","27:17.4","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"3045","Chabot, Andrew","JR-3","RIT","27:34.5","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"3046","Papish, Thomas","SR-4","RIT","28:42.9","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"3047","Kolhatkar, Neil","SO-2","RIT","DNF","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"3048","Jones, Dan","SR-4","RIT","DNF","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"3049","Luba, Douglas","SO-2","RIT","DNF","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"3050","Kingstedt, Otto","SR-4","RIT","25:12.0","October 27, 2018
","Liberty League XC Championship","
Clarkson University
Potsdam, NY 
  "
"3051","Kovacs, Reid","JR-3","RIT","25:30.6","October 27, 2018
","Liberty League XC Championship","
Clarkson University
Potsdam, NY 
  "
"3052","Chabot, Andrew","JR-3","RIT","25:35.2","October 27, 2018
","Liberty League XC Championship","
Clarkson University
Potsdam, NY 
  "
"3053","Lino, Herlandt","SO-2","RIT","25:47.4","October 27, 2018
","Liberty League XC Championship","
Clarkson University
Potsdam, NY 
  "
"3054","Feigel, Evan","SR-4","RIT","25:58.4","October 27, 2018
","Liberty League XC Championship","
Clarkson University
Potsdam, NY 
  "
"3055","Beaudry, Benjamin","SO-2","RIT","26:10.6","October 27, 2018
","Liberty League XC Championship","
Clarkson University
Potsdam, NY 
  "
"3056","Papish, Thomas","SR-4","RIT","26:14.1","October 27, 2018
","Liberty League XC Championship","
Clarkson University
Potsdam, NY 
  "
"3057","Luba, Douglas","SO-2","RIT","26:17.7","October 27, 2018
","Liberty League XC Championship","
Clarkson University
Potsdam, NY 
  "
"3058","Kolhatkar, Neil","SO-2","RIT","26:24.0","October 27, 2018
","Liberty League XC Championship","
Clarkson University
Potsdam, NY 
  "
"3059","Jones, Dan","SR-4","RIT","26:47.3","October 27, 2018
","Liberty League XC Championship","
Clarkson University
Potsdam, NY 
  "
"3060","Brewer, Owen","SO-2","RIT","26:52.7","October 27, 2018
","Liberty League XC Championship","
Clarkson University
Potsdam, NY 
  "
"3061","Humphreys, Jay","SR-4","RIT","27:00.5","October 27, 2018
","Liberty League XC Championship","
Clarkson University
Potsdam, NY 
  "
"3062","Butler, Nathaniel","SR-4","RIT","27:02.7","October 27, 2018
","Liberty League XC Championship","
Clarkson University
Potsdam, NY 
  "
"3063","Higby, Kyle","FR-1","RIT","27:32.4","October 27, 2018
","Liberty League XC Championship","
Clarkson University
Potsdam, NY 
  "
"3064","Kingstedt, Otto","JR-3","RIT","25:24.4","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"3065","Kovacs, Reid","JR-3","RIT","26:26.4","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"3066","Lino, Herlandt","SO-2","RIT","26:36.8","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
